volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,Bulan,Jam,jarak_km,luas_km2,sudut_deg,radius_km
Semeru,2,-8.10805,112.92,3676,800.0,5.5,180.0,22.0,128.0,10,22,24.57071414231177,276.06892818248417,282.49558531333,13.44630062699957
Semeru,2,-8.10805,112.92,3676,500.0,2.4,225.0,22.0,119.0,4,17,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,700.0,6.4,22.5,15.0,85.0,12,10,12.213570232467887,184.0459521216561,348.354122708439,8.093446790166983
Semeru,2,-8.10805,112.92,3676,400.0,1.5,225.0,22.0,102.0,3,18,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,0.6000000000000001,225.0,22.0,122.0,4,13,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,1000.0,6.0,225.0,22.0,182.0,12,14,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,247.5,22.0,118.0,10,22,24.57071414231177,306.7432535360936,291.7207581734798,12.606784345310812
Semeru,2,-8.10805,112.92,3676,500.0,4.7,225.0,22.0,101.0,5,2,24.76132189975276,1012.252736669145,281.52502893731616,14.539851969917336
Semeru,2,-8.10805,112.92,3676,400.0,3.4,0.0,21.0,103.0,3,15,12.237024358840278,153.36213556152524,292.6817257539522,6.19526564903739
Semeru,2,-8.10805,112.92,3676,500.0,4.5,270.0,22.0,174.0,10,21,23.3189554732816,337.438395304602,306.67513745502873,12.632142882302215
Semeru,2,-8.10805,112.92,3676,700.0,5.8,0.0,22.0,184.0,2,19,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,400.0,3.5,270.0,22.0,96.0,9,21,17.358510364564754,245.40974203978035,322.74586461057066,9.338574463154297
Semeru,2,-8.10805,112.92,3676,500.0,5.7,225.0,22.0,152.0,11,12,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074
Semeru,2,-8.10805,112.92,3676,500.0,4.5,90.0,22.0,111.0,1,23,7.671131386339246,214.69366121971063,0.0,5.385062554235759
Semeru,2,-8.10805,112.92,3676,700.0,0.3999999999999999,45.0,22.0,125.0,2,23,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,700.0,2.4,225.0,22.0,155.0,12,20,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,3.5,225.0,22.0,201.0,5,22,24.76132189975276,276.0002761700388,238.05187491166413,12.80313902064493
Semeru,2,-8.10805,112.92,3676,500.0,2.2,180.0,22.0,133.0,8,21,24.62149621199832,460.1715647399916,319.61952892765464,13.886576648607566
Semeru,2,-8.10805,112.92,3676,700.0,6.3,0.0,22.0,99.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,1000.0,5.4,225.0,22.0,125.0,12,23,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,600.0,1.5,0.0,21.0,123.0,1,23,19.788816815259747,276.06892818248417,66.67613867521078,10.514052811510291
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,22.0,124.0,5,14,23.3189554732816,337.438395304602,312.7501576973872,12.632340870493149
Bromo,1,-7.941944444,112.95,2329,9605.0,4.6,51.0,9.0,124.0,4,4,51.96281071742945,460.1091925879783,246.34206503869663,26.58266197686765
Semeru,2,-8.10805,112.92,3676,700.0,6.2,225.0,22.0,115.0,6,1,32.14950655266692,582.9197156907837,319.22302596208795,15.878219343742876
Semeru,2,-8.10805,112.92,3676,900.0,1.7999999999999998,315.0,22.0,172.0,2,11,24.57071414231177,245.39460282887484,80.64331882501978,12.653486103466328
Semeru,2,-8.10805,112.92,3676,300.0,1.3000000000000005,0.0,20.0,62.0,3,18,16.462408889726973,613.5243550993113,0.0,8.231204444863462
Semeru,2,-8.10805,112.92,3676,400.0,6.7,0.0,21.0,99.0,2,0,60.8169096303471,1288.001288793468,99.82832006014488,32.03313023159624
Semeru,2,-8.10805,112.92,3676,900.0,8.4,0.0,22.0,124.0,1,22,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,2.4,247.5,18.0,75.0,8,0,19.78881681526105,460.0864066844613,287.8565559693101,9.962517486126307
Semeru,2,-8.10805,112.92,3676,1000.0,1.4,0.0,22.0,115.0,12,17,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,2.8,225.0,22.0,135.0,11,22,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,400.0,2.1,157.5,22.0,114.0,5,0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588
Semeru,2,-8.10805,112.92,3676,600.0,0.9999999999999996,225.0,22.0,119.0,3,16,12.237024358840278,184.0459521217084,302.9244066793867,7.198316412942472
Semeru,2,-8.10805,112.92,3676,600.0,3.8,225.0,22.0,95.0,5,14,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972
Semeru,2,-8.10805,112.92,3676,500.0,9.7,135.0,22.0,126.0,1,21,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,12.5,270.0,22.0,170.0,7,21,24.57071414231177,276.06892818248417,282.49558531333,13.44630062699957
Semeru,2,-8.10805,112.92,3676,800.0,8.9,112.5,22.0,120.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,800.0,4.5,0.0,22.0,115.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Merapi,2,-7.54194,110.44194,2968,18170.0,0.7000000000000002,90.0,78.0,345.0,4,8,104.93562395322192,3071.248420623133,272.42879376217616,52.57986345453581
Semeru,2,-8.10805,112.92,3676,700.0,5.2,225.0,22.0,132.0,6,3,27.49404494471941,889.6103148939824,312.8828678923131,14.604236203443149
Semeru,2,-8.10805,112.92,3676,500.0,5.2,180.0,22.0,100.0,5,0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588
Semeru,2,-8.10805,112.92,3676,600.0,2.7,337.5,22.0,109.0,6,16,27.52765006151073,429.4934604239922,319.3031789031596,14.429111314745194
Semeru,2,-8.10805,112.92,3676,800.0,3.1,0.0,22.0,119.0,2,17,60.54610994484838,1472.185105506535,91.9718237604908,34.039701396714904
Semeru,2,-8.10805,112.92,3676,800.0,6.7,270.0,22.0,123.0,4,10,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,600.0,2.7,225.0,22.0,105.0,3,15,15.494548664356016,184.0459521217084,298.37472015520365,7.745146151590494
Raung,2,-8.125,114.0419444,3332,600.0,0.7000000000000002,202.5,3.0,124.0,7,14,13.00078053793564,153.36783378933836,341.3927110472172,7.953221338457945
Semeru,2,-8.10805,112.92,3676,500.0,9.0,45.0,21.0,99.0,1,0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
Semeru,2,-8.10805,112.92,3676,500.0,3.8,225.0,22.0,110.0,8,0,19.78881681526105,490.7588337967587,295.01350853165843,9.81930585488962
Semeru,2,-8.10805,112.92,3676,600.0,4.5,0.0,22.0,124.0,6,14,27.52765006151073,398.8153561079927,317.92399707365115,13.645081707264184
Bromo,2,-7.941944444,112.95,2329,8965.0,6.8,90.0,9.0,124.0,3,23,12.214537244300798,122.71843743822788,216.3218024863717,6.361748207083767
Semeru,2,-8.10805,112.92,3676,800.0,2.2,225.0,22.0,97.0,5,15,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,600.0,8.1,0.0,22.0,84.0,2,17,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,600.0,5.8,225.0,20.0,117.0,9,23,19.805019780306363,337.438395304698,313.9598041192849,10.70555353897382
Semeru,2,-8.10805,112.92,3676,1000.0,2.9,225.0,22.0,123.0,2,18,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,700.0,3.6,225.0,22.0,130.0,10,9,12.237024358840278,214.7202774753265,295.8028276612792,7.742906794569401
Semeru,2,-8.10805,112.92,3676,700.0,2.7,247.5,22.0,108.0,5,18,31.143961434608883,552.20587768799,319.1843592868088,16.759927100988875
Raung,2,-8.125,114.0419444,3332,1200.0,7.6,67.5,4.0,124.0,6,10,16.19508197677124,214.7149673050127,319.94276604311983,8.972800596166095
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,45.0,22.0,125.0,1,11,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,400.0,1.7000000000000002,225.0,22.0,103.0,3,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,6.1,180.0,22.0,115.0,2,17,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,400.0,5.5,270.0,22.0,89.0,11,17,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,700.0,2.9,225.0,22.0,101.0,7,13,24.76132189975276,306.68613111242394,263.9023363378862,12.519944639679988
Semeru,2,-8.10805,112.92,3676,300.0,5.0,0.0,22.0,128.0,2,19,17.769679912765515,245.3182060376262,145.2752580741495,9.760494479229692
Semeru,2,-8.10805,112.92,3676,900.0,0.6000000000000001,225.0,23.0,147.0,2,14,22.01769522279153,766.76307578467,105.1489712974779,11.053458973614582
Semeru,2,-8.10805,112.92,3676,600.0,4.9,225.0,22.0,137.0,10,22,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,23.0,147.0,2,18,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Semeru,2,-8.10805,112.92,3676,700.0,3.1,270.0,22.0,115.0,9,16,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,700.0,0.9999999999999996,0.0,22.0,172.0,1,14,12.237024358838871,153.36213556148164,88.83217278172344,7.328772220848782
Semeru,2,-8.10805,112.92,3676,700.0,12.0,0.0,22.0,122.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Bromo,1,-7.941944444,112.95,2329,9285.0,4.6,51.0,8.0,124.0,4,4,47.38777591158109,398.7613002430278,241.81955529407003,23.88005179286708
Semeru,2,-8.10805,112.92,3676,600.0,1.6,225.0,22.0,125.0,2,16,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,0.0,22.0,94.0,5,22,35.252553388016295,613.5620863199888,308.6726359805849,18.500303760162105
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,180.0,22.0,75.0,5,23,32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736
Semeru,2,-8.10805,112.92,3676,500.0,3.7,0.0,22.0,123.0,3,16,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291
Semeru,2,-8.10805,112.92,3676,200.0,2.4,225.0,22.0,122.0,10,22,17.358510364564754,245.40974203978035,311.6176686227428,9.50536968832195
Semeru,2,-8.10805,112.92,3676,600.0,5.6,22.5,22.0,109.0,4,17,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,800.0,4.2,45.0,22.0,133.0,12,18,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,300.0,1.7999999999999998,225.0,20.0,66.0,5,11,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,1000.0,6.4,112.5,21.0,181.0,1,23,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,2.3,225.0,22.0,162.0,12,20,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,1000.0,13.599999999999998,225.0,22.0,117.0,5,23,32.073123865856594,398.79083081452967,297.573019557202,15.544870286905295
Semeru,2,-8.10805,112.92,3676,1000.0,0.9999999999999996,67.5,22.0,126.0,3,22,17.356332494464517,184.034562673778,266.1266093174148,10.473826083098215
Semeru,2,-8.10805,112.92,3676,900.0,6.0,157.5,22.0,97.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,400.0,1.9,0.0,22.0,68.0,6,9,22.69991210349251,674.9182949519877,342.49614567159585,13.501673335118674
Semeru,2,-8.10805,112.92,3676,600.0,1.2000000000000002,225.0,22.0,99.0,8,16,19.805019780306363,306.7621775497254,319.62138267033066,10.675063984438102
Semeru,2,-8.10805,112.92,3676,500.0,13.3,225.0,22.0,135.0,8,22,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972
Semeru,2,-8.10805,112.92,3676,400.0,11.2,225.0,21.0,91.0,7,17,19.805019780306363,306.7621775496382,312.4614915984068,11.563679410214302
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,106.0,12,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,0.0,22.0,118.0,12,11,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,8.5,225.0,22.0,112.0,10,3,34.78196220061207,1380.4297989734207,304.876946844271,17.57878012335878
Semeru,2,-8.10805,112.92,3676,900.0,1.0999999999999996,45.0,22.0,107.0,12,22,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,500.0,10.1,45.0,21.0,131.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,2.3,225.0,22.0,125.0,8,16,11.010449084330975,460.0578454709328,242.0818444160912,5.578568453022451
Semeru,2,-8.10805,112.92,3676,700.0,2.2,0.0,22.0,172.0,7,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,2.2,45.0,21.0,122.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,700.0,6.1,315.0,13.0,129.0,1,14,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,130.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,700.0,2.2,0.0,21.0,88.0,5,0,22.656981086711905,521.4312609090562,284.96139464026214,12.754946317353337
Semeru,2,-8.10805,112.92,3676,1100.0,5.5,0.0,22.0,136.0,2,10,29.604884777395323,368.0919042433122,78.04339400875995,16.264315670413144
Semeru,2,-8.10805,112.92,3676,800.0,9.7,0.0,22.0,120.0,1,11,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,200.0,6.8,45.0,22.0,124.0,2,14,17.492757114354365,276.0002761700388,132.59475721887188,9.868609124417311
Semeru,2,-8.10805,112.92,3676,800.0,8.9,0.0,22.0,119.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,4.3,180.0,21.0,116.0,3,1,22.760499255148485,705.4220297219065,255.37216113397056,12.394132977267668
Semeru,2,-8.10805,112.92,3676,800.0,6.1,270.0,22.0,106.0,12,15,17.358510364564754,184.0573065297829,22.78030293491281,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,2.3,292.5,21.0,124.0,12,11,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,2.1,270.0,21.0,113.0,10,14,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,45.0,22.0,87.0,12,22,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,600.0,9.0,270.0,22.0,88.0,7,10,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376
Semeru,2,-8.10805,112.92,3676,600.0,1.9,157.5,22.0,223.0,6,21,35.252553388016295,613.5620863199888,313.503964383718,18.494914433820508
Semeru,2,-8.10805,112.92,3676,600.0,1.9,180.0,22.0,72.0,7,23,24.57071414231177,398.79083081452967,298.2597226189432,13.64513047987482
Semeru,2,-8.10805,112.92,3676,2000.0,5.5,22.5,25.0,2388.0,2,22,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,500.0,2.3,45.0,20.0,90.0,12,0,17.358510364564754,368.1146130595658,360.0,9.8690078401464
Semeru,2,-8.10805,112.92,3676,500.0,6.8,315.0,22.0,197.0,9,22,19.805019780306363,276.08595979475285,323.2986257600728,10.50151283172675
Semeru,2,-8.10805,112.92,3676,700.0,0.7000000000000002,337.5,23.0,133.0,2,21,12.431279497761324,153.34306555621197,141.42898241553644,6.382376861056723
Semeru,2,-8.10805,112.92,3676,700.0,4.8,45.0,22.0,155.0,2,21,45.36822351835458,644.2005728542402,76.13862844875294,24.79177569139888
Semeru,2,-8.10805,112.92,3676,700.0,3.3,45.0,21.0,97.0,12,23,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739
Semeru,2,-8.10805,112.92,3676,500.0,10.599999999999998,22.5,23.0,132.0,12,0,17.358510364564754,368.1146130595658,360.0,9.8690078401464
Semeru,2,-8.10805,112.92,3676,500.0,2.2,247.5,22.0,125.0,4,18,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,700.0,12.7,225.0,22.0,137.0,9,2,24.76132189975276,1104.138829129901,257.1078386085306,13.083400705682967
Semeru,2,-8.10805,112.92,3676,300.0,9.0,0.0,21.0,57.0,6,1,32.14950655266692,736.2745035840128,323.1731566504409,15.672604608657895
Semeru,2,-8.10805,112.92,3676,700.0,12.0,315.0,14.0,120.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,225.0,22.0,89.0,12,19,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,400.0,2.8,247.5,21.0,160.0,8,21,24.62149621199832,521.5277733719905,318.1895290586261,14.235824171584529
Semeru,2,-8.10805,112.92,3676,600.0,1.7999999999999998,225.0,22.0,189.0,1,13,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,900.0,5.5,22.5,22.0,118.0,2,0,56.11766544255818,1073.5349489304097,88.44586272554676,29.838559405791823
Semeru,2,-8.10805,112.92,3676,500.0,1.7999999999999998,45.0,22.0,154.0,12,20,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,800.0,3.6,180.0,22.0,125.0,11,23,24.76132189975276,245.33357881781228,238.24278257540635,13.897189064850206
Semeru,2,-8.10805,112.92,3676,500.0,4.9,67.5,23.0,145.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,900.0,1.7999999999999998,112.5,22.0,144.0,4,0,0.2168301069567775,766.7630757847135,180.0,0.2168301069567793
Semeru,2,-8.10805,112.92,3676,500.0,4.8,225.0,22.0,110.0,10,11,15.494548664356016,276.0689281825626,324.0174055082228,9.08896443688642
Semeru,2,-8.10805,112.92,3676,500.0,4.7,0.0,20.0,99.0,1,18,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,500.0,3.0,225.0,22.0,115.0,3,1,22.760499255148485,705.4220297219065,255.37216113397056,12.394132977267668
Merapi,2,-7.54194,110.44194,2968,1000.0,4.8,90.0,41.0,702.0,12,14,46.08594776007136,1351.9654393241412,341.66013523069654,25.83879104055469
Semeru,2,-8.10805,112.92,3676,600.0,1.4,135.0,22.0,130.0,3,18,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,600.0,3.6,0.0,22.0,171.0,4,17,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,700.0,1.5,45.0,22.0,99.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,3.2,45.0,21.0,102.0,3,0,22.01769522279153,490.6978097798783,253.0068455846504,10.966556391341545
Semeru,2,-8.10805,112.92,3676,600.0,7.699999999999999,225.0,23.0,106.0,10,3,34.92336039463865,1594.966209839409,302.44467211390946,16.295194959945576
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,0.0,21.0,115.0,3,23,17.356332494464517,276.06892818248417,297.4616646630379,9.67235874675626
Semeru,2,-8.10805,112.92,3676,500.0,10.3,45.0,22.0,117.0,1,13,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,400.0,6.1,180.0,22.0,127.0,10,22,19.805019780306363,306.7621775496382,305.58627100426133,11.56346162320428
Semeru,2,-8.10805,112.92,3676,500.0,3.1,225.0,22.0,122.0,3,17,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,400.0,2.4,0.0,21.0,94.0,12,23,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988
Semeru,2,-8.10805,112.92,3676,1000.0,1.5,22.5,22.0,157.0,3,13,17.356332494464517,153.36213556148164,276.4155348355966,8.597948902876086
Semeru,2,-8.10805,112.92,3676,800.0,3.1,225.0,22.0,115.0,11,18,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,500.0,4.2,202.5,22.0,98.0,2,17,12.601602777969266,184.0001841133592,143.89109617627446,7.418914513875479
Semeru,2,-8.10805,112.92,3676,600.0,5.0,22.5,22.0,102.0,6,16,27.52765006151073,429.4934604239922,319.3031789031596,14.429111314745194
